,Vehicle ID,Year,Class,Drive,Transmission,Engine Cylinders,Engine Displacement,Turbocharger,Supercharger,Fuel Type,Fuel Economy Score,Gasoline/Electricity Blended
34453,35539,2015,Compact Cars,All-Wheel Drive,Automatic (S8),4,2,1,0,Diesel,8,FALSE
34454,35568,2015,Small Station Wagons,All-Wheel Drive,Automatic (S8),4,2,1,0,Diesel,8,FALSE
34455,35330,2015,Compact Cars,Rear-Wheel Drive,Automatic (S8),4,2,1,0,Premium,7,FALSE
34456,35331,2015,Compact Cars,Rear-Wheel Drive,Manual 6-Speed,4,2,1,0,Premium,6,FALSE
34457,35332,2015,Compact Cars,All-Wheel Drive,Automatic (S8),4,2,1,0,Premium,6,FALSE
34458,35365,2015,Large Cars,All-Wheel Drive,Automatic (S8),4,2,1,0,Premium,6,FALSE
34459,35371,2015,Small Station Wagons,All-Wheel Drive,Automatic (S8),4,2,1,0,Premium,6,FALSE
34460,35419,2015,Compact Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
34461,35420,2015,Compact Cars,Rear-Wheel Drive,Manual 6-Speed,6,3,1,0,Premium,6,FALSE
34462,35421,2015,Compact Cars,All-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
34463,35422,2015,Compact Cars,All-Wheel Drive,Manual 6-Speed,6,3,1,0,Premium,5,FALSE
34464,35444,2015,Large Cars,All-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
34465,34851,2015,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),4,2,1,0,Premium,7,FALSE
34466,35423,2015,Compact Cars,Rear-Wheel Drive,Automatic (S8),4,2,1,0,Premium,7,FALSE
34467,35334,2015,Compact Cars,Rear-Wheel Drive,Manual 6-Speed,4,2,1,0,Premium,6,FALSE
34468,34893,2015,Compact Cars,Rear-Wheel Drive,Automatic (S8),4,2,1,0,Premium,7,FALSE
34469,35486,2015,Subcompact Cars,All-Wheel Drive,Automatic (S8),4,2,1,0,Premium,6,FALSE
34470,35335,2015,Compact Cars,All-Wheel Drive,Automatic (S8),4,2,1,0,Premium,6,FALSE
34471,35093,2015,Compact Cars,All-Wheel Drive,Automatic (S8),4,2,1,0,Premium,6,FALSE
34472,35414,2015,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
34473,35424,2015,Compact Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
34474,35425,2015,Compact Cars,Rear-Wheel Drive,Manual 6-Speed,6,3,1,0,Premium,6,FALSE
34475,34872,2015,Compact Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
34476,35415,2015,Subcompact Cars,All-Wheel Drive,Automatic (S8),6,3,1,0,Premium,5,FALSE
34477,35426,2015,Compact Cars,All-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
34478,35427,2015,Compact Cars,All-Wheel Drive,Manual 6-Speed,6,3,1,0,Premium,5,FALSE
34479,34979,2015,Compact Cars,All-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
34480,34853,2015,Midsize Cars,Rear-Wheel Drive,Automatic (S8),4,2,1,0,Premium,7,FALSE
34481,35356,2015,Midsize Cars,All-Wheel Drive,Automatic (S8),4,2,1,0,Premium,6,FALSE
34482,35623,2015,Midsize Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Diesel,7,FALSE
34483,35624,2015,Midsize Cars,All-Wheel Drive,Automatic (S8),6,3,1,0,Diesel,7,FALSE
34484,35357,2015,Midsize Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
34485,35557,2015,Large Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,5,FALSE
34486,35358,2015,Midsize Cars,All-Wheel Drive,Automatic (S8),6,3,1,0,Premium,5,FALSE
34487,35558,2015,Large Cars,All-Wheel Drive,Automatic (S8),6,3,1,0,Premium,5,FALSE
34488,35434,2015,Midsize Cars,Rear-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,5,FALSE
34489,35504,2015,Large Cars,Rear-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
34490,35435,2015,Midsize Cars,All-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
34491,35445,2015,Large Cars,All-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
34492,34869,2015,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
34493,34852,2015,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
34494,34873,2015,Compact Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
34495,34871,2015,Subcompact Cars,All-Wheel Drive,Automatic (S8),6,3,1,0,Premium,5,FALSE
34496,34870,2015,Subcompact Cars,All-Wheel Drive,Automatic (S8),6,3,1,0,Premium,5,FALSE
34497,34874,2015,Compact Cars,All-Wheel Drive,Automatic (S8),6,3,1,0,Premium,5,FALSE
34498,34903,2015,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,5,FALSE
34499,34902,2015,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,5,FALSE
34500,34908,2015,Compact Cars,Rear-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,5,FALSE
34501,34881,2015,Subcompact Cars,All-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
34502,34880,2015,Subcompact Cars,All-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
34503,34882,2015,Compact Cars,All-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
34504,35559,2015,Large Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,5,FALSE
34505,34877,2015,Large Cars,All-Wheel Drive,Automatic (S8),6,3,1,0,Diesel,6,FALSE
34506,35560,2015,Large Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,5,FALSE
34507,35561,2015,Large Cars,All-Wheel Drive,Automatic (S8),6,3,1,0,Premium,5,FALSE
34508,35446,2015,Large Cars,Rear-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,5,FALSE
34509,35447,2015,Large Cars,All-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
34510,35505,2015,Large Cars,Rear-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
34511,35448,2015,Large Cars,All-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
34512,35629,2015,Large Cars,Rear-Wheel Drive,Automatic (S8),12,6,1,0,Premium,3,FALSE
34513,35540,2015,Compact Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,7,FALSE
34514,35545,2015,Midsize Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
34515,35562,2015,Large Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
34516,34883,2015,Compact Cars,All-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
34517,35507,2015,Large Cars,Rear-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
34518,35450,2015,Large Cars,All-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
34519,35506,2015,Large Cars,Rear-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
34520,35449,2015,Large Cars,All-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
34521,36016,2015,Subcompact Cars,Rear-Wheel Drive,Automatic (A1),6,3,0,0,Electricity,10,FALSE
34522,36030,2015,Subcompact Cars,Rear-Wheel Drive,Automatic (A1),2,0.6,0,0,Premium Gas or Electricity,10,FALSE
34523,36031,2015,Subcompact Cars,All-Wheel Drive,Automatic 6-Speed,3,1.5,1,0,Premium and Electricity,9,TRUE
34524,35323,2015,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
34525,35324,2015,Subcompact Cars,Rear-Wheel Drive,Manual 6-Speed,6,3,1,0,Premium,5,FALSE
34526,35937,2015,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
34527,35938,2015,Subcompact Cars,Rear-Wheel Drive,Manual 6-Speed,6,3,1,0,Premium,5,FALSE
34528,35325,2015,Subcompact Cars,All-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
34529,34978,2015,Compact Cars,Rear-Wheel Drive,Auto(AM-S7),6,3,1,0,Premium,4,FALSE
34530,34977,2015,Compact Cars,Rear-Wheel Drive,Manual 6-Speed,6,3,1,0,Premium,5,FALSE
34531,35610,2015,Subcompact Cars,Rear-Wheel Drive,Auto(AM-S7),6,3,1,0,Premium,4,FALSE
34532,34976,2015,Subcompact Cars,Rear-Wheel Drive,Manual 6-Speed,6,3,1,0,Premium,5,FALSE
34533,34981,2015,Compact Cars,Rear-Wheel Drive,Auto(AM-S7),6,3,1,0,Premium,4,FALSE
34534,34980,2015,Compact Cars,Rear-Wheel Drive,Manual 6-Speed,6,3,1,0,Premium,5,FALSE
34535,34997,2015,Midsize Cars,Rear-Wheel Drive,Auto(AM-S7),8,4.4,1,0,Premium,3,FALSE
34536,34996,2015,Midsize Cars,Rear-Wheel Drive,Manual 6-Speed,8,4.4,1,0,Premium,4,FALSE
34537,34907,2015,Subcompact Cars,Rear-Wheel Drive,Auto(AM-S7),8,4.4,1,0,Premium,3,FALSE
34538,34906,2015,Subcompact Cars,Rear-Wheel Drive,Manual 6-Speed,8,4.4,1,0,Premium,4,FALSE
34539,34905,2015,Subcompact Cars,Rear-Wheel Drive,Auto(AM-S7),8,4.4,1,0,Premium,3,FALSE
34540,34904,2015,Subcompact Cars,Rear-Wheel Drive,Manual 6-Speed,8,4.4,1,0,Premium,4,FALSE
34541,34910,2015,Compact Cars,Rear-Wheel Drive,Auto(AM-S7),8,4.4,1,0,Premium,3,FALSE
34542,34909,2015,Compact Cars,Rear-Wheel Drive,Manual 6-Speed,8,4.4,1,0,Premium,4,FALSE
34543,34854,2015,Large Cars,Rear-Wheel Drive,Automatic (S8),4,2,1,0,Premium,7,FALSE
34544,34833,2015,Large Cars,All-Wheel Drive,Automatic (S8),4,2,1,0,Premium,6,FALSE
34545,34834,2015,Large Cars,All-Wheel Drive,Automatic (S6),6,3,1,0,Premium,5,FALSE
34546,34835,2015,Small Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic (S8),4,2,1,0,Premium,6,FALSE
34547,34887,2015,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S8),4,2,1,0,Diesel,7,FALSE
34548,34844,2015,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S8),4,2,1,0,Premium,6,FALSE
34549,34845,2015,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S8),6,3,1,0,Premium,5,FALSE
34550,35240,2015,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S8),4,2,1,0,Premium,5,FALSE
34551,35241,2015,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S8),6,3,1,0,Premium,5,FALSE
34552,36038,2015,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,3,FALSE
34553,35518,2015,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,5,FALSE
34554,35587,2015,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S8),6,3,1,0,Diesel,7,FALSE
34555,35520,2015,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S8),6,3,1,0,Premium,5,FALSE
34556,35521,2015,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
34557,36039,2015,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,3,FALSE
34558,35519,2015,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,5,FALSE
34559,35522,2015,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S8),6,3,1,0,Premium,5,FALSE
34560,35523,2015,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
34561,34795,2015,Two Seaters,Rear-Wheel Drive,Automatic (S8),4,2,1,0,Premium,6,FALSE
34562,34796,2015,Two Seaters,Rear-Wheel Drive,Manual 6-Speed,4,2,1,0,Premium,6,FALSE
34563,34798,2015,Two Seaters,Rear-Wheel Drive,Auto(AM-S7),6,3,1,0,Premium,5,FALSE
34564,34799,2015,Two Seaters,Rear-Wheel Drive,Auto(AM-S7),6,3,1,0,Premium,5,FALSE
34565,34939,2015,Two Seaters,All-Wheel Drive,Auto(AM-S7),16,8,1,0,Premium,1,FALSE
34566,35065,2015,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic 6-Speed,6,3.6,0,0,Regular,4,FALSE
34567,35057,2015,Standard Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic 6-Speed,6,3.6,0,0,Regular,4,FALSE
34568,35642,2015,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (S6),4,1.4,1,0,Regular,7,FALSE
34569,35644,2015,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S6),4,1.4,1,0,Regular,6,FALSE
34570,34999,2015,Midsize Cars,Front-Wheel Drive,Automatic (S6),6,3.6,0,0,Regular,5,FALSE
34571,35000,2015,Midsize Cars,Front-Wheel Drive,Automatic (S6),6,3.6,0,0,Gasoline or E85,5,FALSE
34572,35004,2015,Midsize Cars,All-Wheel Drive,Automatic (S6),6,3.6,0,0,Gasoline or E85,5,FALSE
34573,35002,2015,Midsize Cars,Front-Wheel Drive,Automatic (S6),4,2.4,0,0,Regular,7,FALSE
34574,35005,2015,Midsize Cars,Front-Wheel Drive,Automatic (S6),4,2,1,0,Regular,6,FALSE
34575,35006,2015,Midsize Cars,Front-Wheel Drive,Automatic (S6),4,2.4,0,0,Regular,5,FALSE
34576,35003,2015,Midsize Cars,Front-Wheel Drive,Manual 6-Speed,4,2,1,0,Regular,6,FALSE
34577,34998,2015,Midsize Cars,All-Wheel Drive,Automatic (S6),4,2,1,0,Regular,5,FALSE
34578,35001,2015,Midsize Cars,Front-Wheel Drive,Automatic (S6),4,2.4,0,0,Regular,7,FALSE
34579,34983,2015,Compact Cars,Front-Wheel Drive,Automatic (S6),4,2,1,0,Regular,6,FALSE
34580,35294,2015,Compact Cars,Front-Wheel Drive,Automatic (S6),4,2.4,0,0,Regular,6,FALSE
34581,34982,2015,Compact Cars,Front-Wheel Drive,Manual 6-Speed,4,2,1,0,Regular,6,FALSE
34582,34984,2015,Compact Cars,Rear-Wheel Drive,Automatic (S6),6,3.6,0,0,Regular,5,FALSE
34583,35209,2015,Compact Cars,Rear-Wheel Drive,Automatic (S6),4,2,1,0,Regular,6,FALSE
34584,35252,2015,Compact Cars,Rear-Wheel Drive,Automatic (S6),4,2.5,0,0,Regular,6,FALSE
34585,35123,2015,Compact Cars,Rear-Wheel Drive,Manual 6-Speed,4,2,1,0,Regular,5,FALSE
34586,34985,2015,Compact Cars,All-Wheel Drive,Automatic (S6),6,3.6,0,0,Regular,5,FALSE
34587,35210,2015,Compact Cars,All-Wheel Drive,Automatic (S6),4,2,1,0,Regular,5,FALSE
34588,35101,2015,Midsize Cars,Rear-Wheel Drive,Automatic (S6),8,6.2,0,1,Premium,2,FALSE
34589,35100,2015,Midsize Cars,Rear-Wheel Drive,Manual 6-Speed,8,6.2,0,1,Premium,3,FALSE
34590,35436,2015,Midsize Cars,Rear-Wheel Drive,Automatic (S6),4,2,1,0,Regular,6,FALSE
34591,35126,2015,Midsize Cars,Rear-Wheel Drive,Automatic (S8),6,3.6,1,0,Premium,4,FALSE
34592,35222,2015,Midsize Cars,Rear-Wheel Drive,Automatic (S8),6,3.6,0,0,Regular,5,FALSE
34593,35007,2015,Midsize Cars,All-Wheel Drive,Automatic (S6),6,3.6,0,0,Regular,5,FALSE
34594,35258,2015,Midsize Cars,All-Wheel Drive,Automatic (S6),4,2,1,0,Regular,5,FALSE
34595,35317,2015,Subcompact Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,1.4,0,0,Premium Gas or Electricity,10,FALSE
34596,34679,2015,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,6.2,0,0,Regular,4,FALSE
34597,35826,2015,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 8-Speed,8,6.2,0,0,Regular,4,FALSE
34598,34687,2015,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 6-Speed,8,6.2,0,0,Regular,3,FALSE
34599,35832,2015,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 8-Speed,8,6.2,0,0,Regular,4,FALSE
34600,34680,2015,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,6.2,0,0,Regular,4,FALSE
34601,35827,2015,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 8-Speed,8,6.2,0,0,Regular,4,FALSE
34602,34688,2015,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 6-Speed,8,6.2,0,0,Regular,3,FALSE
34603,35833,2015,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 8-Speed,8,6.2,0,0,Regular,3,FALSE
34604,35058,2015,Standard Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (S6),6,3.6,0,0,Regular,4,FALSE
34605,35066,2015,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S6),6,3.6,0,0,Regular,4,FALSE
34606,35021,2015,Large Cars,Front-Wheel Drive,Automatic (S6),6,3.6,0,0,Regular,5,FALSE
34607,35022,2015,Large Cars,All-Wheel Drive,Automatic (S6),6,3.6,1,0,Regular,4,FALSE
34608,35366,2015,Large Cars,All-Wheel Drive,Automatic (S6),6,3.6,0,0,Regular,5,FALSE
34609,35038,2015,Special Purpose Vehicle 2WD,Front-Wheel Drive,Automatic (S6),6,3.6,0,0,Regular,4,FALSE
34610,35039,2015,Special Purpose Vehicle 2WD,Front-Wheel Drive,Automatic (S6),6,3.6,0,0,Regular,4,FALSE
34611,35125,2015,Compact Cars,Rear-Wheel Drive,Automatic (S6),8,6.2,0,0,Regular,4,FALSE
34612,35216,2015,Compact Cars,Rear-Wheel Drive,Automatic (S6),6,3.6,0,0,Regular,5,FALSE
34613,35219,2015,Compact Cars,Rear-Wheel Drive,Automatic (S6),8,6.2,0,1,Premium,2,FALSE
34614,35215,2015,Compact Cars,Rear-Wheel Drive,Automatic 6-Speed,6,3.6,0,0,Regular,5,FALSE
34615,35124,2015,Compact Cars,Rear-Wheel Drive,Manual 6-Speed,8,7,0,0,Premium,3,FALSE
34616,35217,2015,Compact Cars,Rear-Wheel Drive,Manual 6-Speed,6,3.6,0,0,Regular,5,FALSE
34617,35218,2015,Compact Cars,Rear-Wheel Drive,Manual 6-Speed,8,6.2,0,0,Premium,4,FALSE
34618,35221,2015,Compact Cars,Rear-Wheel Drive,Manual 6-Speed,8,6.2,0,1,Premium,3,FALSE
34619,35042,2015,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic 6-Speed,4,2.4,0,0,Gasoline or E85,5,FALSE
34620,35748,2015,Special Purpose Vehicle 2WD,Front-Wheel Drive,Automatic (variable gear ratios),4,2,0,0,Regular,6,FALSE
34621,35675,2015,Small Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,6,3.6,0,0,Regular,5,FALSE
34622,35809,2015,Small Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,4,2.5,0,0,Regular,5,FALSE
34623,35808,2015,Small Pickup Trucks 2WD,Rear-Wheel Drive,Manual 6-Speed,4,2.5,0,0,Regular,5,FALSE
34624,35677,2015,Small Pickup Trucks 4WD,4-Wheel Drive,Automatic 6-Speed,6,3.6,0,0,Regular,5,FALSE
34625,35812,2015,Small Pickup Trucks 4WD,4-Wheel Drive,Automatic 6-Speed,4,2.5,0,0,Regular,5,FALSE
34626,35684,2015,Special Purpose Vehicle 2WD,Rear-Wheel Drive,Automatic 6-Speed,6,3.6,0,0,Regular,3,FALSE
34627,35602,2015,Two Seaters,Rear-Wheel Drive,Automatic (S8),8,6.2,0,0,Premium,5,FALSE
34628,35882,2015,Two Seaters,Rear-Wheel Drive,Automatic (S8),8,6.2,0,1,Premium,3,FALSE
34629,35318,2015,Two Seaters,Rear-Wheel Drive,Manual 7-Speed,8,6.2,0,0,Premium,5,FALSE
34630,35927,2015,Two Seaters,Rear-Wheel Drive,Manual 7-Speed,8,6.2,0,1,Premium,4,FALSE
34631,35008,2015,Midsize Cars,Front-Wheel Drive,Automatic (S6),4,1.4,1,0,Regular,7,FALSE
34632,35012,2015,Midsize Cars,Front-Wheel Drive,Automatic (S6),4,1.8,0,0,Regular,7,FALSE
34633,35732,2015,Midsize Cars,Front-Wheel Drive,Automatic (S6),4,2,1,0,Diesel,8,FALSE
34634,35011,2015,Midsize Cars,Front-Wheel Drive,Manual 6-Speed,4,1.4,1,0,Regular,7,FALSE
34635,35013,2015,Midsize Cars,Front-Wheel Drive,Manual 6-Speed,4,1.8,0,0,Regular,7,FALSE
34636,35625,2015,Midsize Cars,Front-Wheel Drive,Automatic 6-Speed,4,1.4,1,0,Regular,8,FALSE
34637,35626,2015,Midsize Cars,Front-Wheel Drive,Manual 6-Speed,4,1.4,1,0,Regular,8,FALSE
34638,35050,2015,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic 6-Speed,6,3.6,0,0,Regular,4,FALSE
34639,35051,2015,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic 6-Speed,4,2.4,0,0,Regular,5,FALSE
34640,35312,2015,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic 6-Speed,4,2.4,0,0,Gasoline or E85,5,FALSE
34641,35041,2015,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic 6-Speed,4,2.4,0,0,Gasoline or E85,6,FALSE
34642,35043,2015,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic 6-Speed,6,3.6,0,0,Regular,5,FALSE
34643,35044,2015,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic 6-Speed,4,2.4,0,0,Regular,6,FALSE
34644,35372,2015,"Vans, Cargo Type",Rear-Wheel Drive,Automatic 6-Speed,8,6,0,0,Gasoline or E85,1,FALSE
34645,35373,2015,"Vans, Cargo Type",Rear-Wheel Drive,Automatic 6-Speed,8,6,0,0,Regular,1,FALSE
34646,35376,2015,"Vans, Passenger Type",Rear-Wheel Drive,Automatic 6-Speed,8,6,0,0,Gasoline or E85,1,FALSE
34647,35378,2015,"Vans, Passenger Type",Rear-Wheel Drive,Automatic 6-Speed,8,4.8,0,0,Regular,1,FALSE
34648,35380,2015,"Vans, Passenger Type",Rear-Wheel Drive,Automatic 6-Speed,8,6,0,0,Regular,1,FALSE
34649,35377,2015,"Vans, Passenger Type",Rear-Wheel Drive,Automatic 6-Speed,8,6,0,0,Gasoline or E85,1,FALSE
34650,35379,2015,"Vans, Passenger Type",Rear-Wheel Drive,Automatic 6-Speed,8,4.8,0,0,Regular,1,FALSE
34651,35381,2015,"Vans, Passenger Type",Rear-Wheel Drive,Automatic 6-Speed,8,6,0,0,Regular,1,FALSE
34652,35023,2015,Large Cars,Front-Wheel Drive,Automatic (S6),6,3.6,0,0,Regular,5,FALSE
34653,35024,2015,Large Cars,Front-Wheel Drive,Automatic (S6),6,3.6,0,0,Gasoline or E85,5,FALSE
34654,35025,2015,Large Cars,Front-Wheel Drive,Automatic (S6),4,2.5,0,0,Regular,6,FALSE
34655,36045,2015,Midsize Cars,Front-Wheel Drive,Automatic (S6),6,3.6,0,0,Gasoline or natural gas,5,FALSE
34656,35026,2015,Large Cars,Front-Wheel Drive,Automatic 6-Speed,6,3.6,0,0,Gasoline or E85,5,FALSE
34657,35014,2015,Midsize Cars,Front-Wheel Drive,Automatic (S6),4,2.5,0,0,Regular,7,FALSE
34658,35015,2015,Midsize Cars,Front-Wheel Drive,Automatic (S6),4,2,1,0,Regular,6,FALSE
34659,34674,2015,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,5.3,0,0,Gasoline or E85,4,FALSE
34660,35569,2015,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,5.3,0,0,Regular,4,FALSE
34661,35570,2015,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,6,4.3,0,0,Gasoline or E85,5,FALSE
34662,35814,2015,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 8-Speed,8,6.2,0,0,Regular,4,FALSE
34663,35580,2015,Special Purpose Vehicle 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,5.3,0,0,Gasoline or E85,4,FALSE
34664,35581,2015,Special Purpose Vehicle 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,5.3,0,0,Regular,4,FALSE
34665,35582,2015,Special Purpose Vehicle 2WD,Rear-Wheel Drive,Automatic 6-Speed,6,4.3,0,0,Gasoline or E85,4,FALSE
34666,34676,2015,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 6-Speed,8,5.3,0,0,Gasoline or E85,4,FALSE
34667,35573,2015,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 6-Speed,8,5.3,0,0,Regular,4,FALSE
34668,35574,2015,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 6-Speed,6,4.3,0,0,Gasoline or E85,4,FALSE
34669,35817,2015,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 8-Speed,8,6.2,0,0,Regular,4,FALSE
34670,35588,2015,Special Purpose Vehicle 4WD,4-Wheel Drive,Automatic 6-Speed,8,5.3,0,0,Gasoline or E85,4,FALSE
34671,35589,2015,Special Purpose Vehicle 4WD,4-Wheel Drive,Automatic 6-Speed,8,5.3,0,0,Regular,4,FALSE
34672,35590,2015,Special Purpose Vehicle 4WD,4-Wheel Drive,Automatic 6-Speed,6,4.3,0,0,Gasoline or E85,4,FALSE
34673,34986,2015,Compact Cars,Front-Wheel Drive,Automatic (S6),4,1.4,1,0,Regular,8,FALSE
34674,35213,2015,Compact Cars,Front-Wheel Drive,Automatic (S6),4,1.8,0,0,Regular,7,FALSE
34675,35214,2015,Compact Cars,Front-Wheel Drive,Manual 5-Speed,4,1.8,0,0,Regular,7,FALSE
34676,35211,2015,Compact Cars,Front-Wheel Drive,Manual 6-Speed,4,1.4,1,0,Regular,8,FALSE
34677,35009,2015,Midsize Cars,Front-Wheel Drive,Automatic (S6),4,1.4,1,0,Regular,8,FALSE
34678,35225,2015,Midsize Cars,Front-Wheel Drive,Automatic (S6),4,1.8,0,0,Regular,7,FALSE
34679,35226,2015,Midsize Cars,Front-Wheel Drive,Manual 5-Speed,4,1.8,0,0,Regular,7,FALSE
34680,35223,2015,Midsize Cars,Front-Wheel Drive,Manual 6-Speed,4,1.4,1,0,Regular,8,FALSE
34681,35010,2015,Midsize Cars,Front-Wheel Drive,Automatic (S6),4,1.4,1,0,Regular,7,FALSE
34682,35224,2015,Midsize Cars,Front-Wheel Drive,Manual 6-Speed,4,1.4,1,0,Regular,7,FALSE
34683,34987,2015,Compact Cars,Front-Wheel Drive,Automatic (S6),4,1.4,1,0,Regular,7,FALSE
